node_id,lat,lon,name_osm,name_crash,nta,borough,crashes,ped_inj,ped_kill,cyc_inj,cyc_kill,f12_crashes,f12_ped_inj,f12_ped_kill,f12_cyc_inj,f12_cyc_kill,f24_crashes,f24_ped_inj,f24_ped_kill,f24_cyc_inj,f24_cyc_kill,score_ped_w,score_cyc_w,score_f12_ped_w,score_f12_cyc_w,score_f12_all_w,recency_score,recency_ped,recency_cyc,base_crashes,base_rate_12mo,heat_surprise,cool_surprise,night_share,last_crash
354648,40.696211,-73.991112,Cadman Plaza West / Tillary Street,Cadman Plz W / Tillary St,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,2,1,1,1,0,1,1,1,0,0,2,1,1,1,0,9,1,9,0,9,7.268,6.913,0.354,1,0.614,-0.0,-0.0,0.0,2026-01-23
617724,40.763868,-73.828123,Union Street / Northern Boulevard,Union Street / Northern Boulevard,Flushing-Willets Point,Queens,17,17,0,3,0,5,4,0,1,0,10,10,0,2,0,17,3,4,1,5,7.247,6.171,1.076,12,5.119,0.24,0.23,0.235,2026-02-25
454694,40.852372,-73.903855,East Burnside Avenue / Grand Concourse,Grand Conc / E Burnside Ave,Mount Hope,Bronx,16,11,0,6,0,6,3,0,3,0,10,6,0,4,0,11,6,3,3,6,7.245,4.172,3.074,10,4.3,0.58,0.07,0.125,2026-05-18
20315,40.717216,-73.934706,Vandervoort Avenue / Maspeth Avenue,Maspeth Ave / Vandervoort Ave,East Williamsburg,Brooklyn,3,2,1,0,0,1,0,1,0,0,3,2,1,0,0,10,0,8,0,8,7.206,7.206,0.0,2,1.024,-0.0,-0.0,0.667,2026-02-15
390499,40.846666,-73.896184,Third Avenue / East Tremont Avenue,E Tremont Ave / 3 Ave,Tremont,Bronx,17,12,0,6,0,5,4,0,2,0,9,7,0,3,0,12,6,4,2,6,7.205,5.093,2.112,12,5.119,0.24,0.23,0.294,2026-05-05
285327,40.669119,-73.939442,Albany Avenue / Eastern Parkway South Mall,Eastern Pkwy / Albany Ave,Crown Heights (South),Brooklyn,9,9,1,0,0,3,2,1,0,0,6,5,1,0,0,17,0,10,0,10,7.198,7.198,0.0,6,2.662,-0.0,-0.0,0.111,2026-06-09
226518,40.763485,-73.967273,East 61st Street / Lexington Avenue,Lexington Ave / E 61 St,Upper East Side-Carnegie Hill,Manhattan,2,1,1,0,0,1,0,1,0,0,2,1,1,0,0,9,0,8,0,8,7.189,7.189,0.0,1,0.614,-0.0,-0.0,0.5,2026-03-20
356126,40.718979,-73.975082,East Houston Street / FDR Drive,,East Village,Manhattan,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8,0,8,0,8,7.18,7.18,0.0,0,0.205,-0.0,-0.0,0.0,2026-04-15
479071,40.74291,-73.992798,6th Avenue / West 23rd Street,West 23 Street / Avenue Of The Americas,Midtown South-Flatiron-Union Square,Manhattan,17,7,0,12,0,4,1,0,3,0,11,5,0,7,0,7,12,1,3,4,7.143,2.555,4.589,13,5.528,0.1,0.45,0.176,2026-04-28
236174,40.707724,-73.802791,Parsons Boulevard / Hillside Avenue,Parsons Boulevard / Hillside Avenue,Jamaica,Queens,16,13,0,5,0,6,5,0,2,0,8,5,0,5,0,13,5,5,2,7,7.119,5.037,2.082,10,4.3,0.58,0.07,0.125,2026-04-25
166182,40.814941,-73.914961,Brook Avenue / East 149th Street,East 149 Street / Brook Avenue,Melrose,Bronx,10,5,0,4,1,3,1,0,2,0,6,2,0,3,1,5,12,1,2,3,7.098,1.676,5.423,7,3.071,-0.0,-0.0,0.4,2026-06-03
226594,40.753633,-73.914549,Northern Boulevard / 48th Street,Northern Blvd / 48 St,Sunnyside Yards (North),Queens,16,1,0,15,0,7,0,0,7,0,11,1,0,10,0,1,15,0,7,7,7.093,0.437,6.656,9,3.89,1.0,0.02,0.312,2026-05-14
251414,40.816568,-73.919549,Courtlandt Avenue / East 149th Street,East 149 Street / Courtlandt Avenue,Melrose,Bronx,15,18,0,2,0,4,7,0,2,0,5,8,0,2,0,18,2,7,2,9,7.087,5.672,1.415,11,4.709,0.16,0.31,0.133,2026-04-01
171658,40.69186,-73.810979,Liberty Avenue / Van Wyck Expressway,Liberty Avenue / I 678,South Richmond Hill,Queens,3,2,1,1,0,3,2,1,1,0,3,2,1,1,0,10,1,10,1,11,7.079,6.1,0.979,0,0.205,-0.0,-0.0,0.333,2026-05-31
779369,40.668625,-73.925582,Buffalo Avenue / Eastern Parkway North Mall,Eastern Pkwy / Buffalo Ave,Crown Heights (North),Brooklyn,15,11,0,5,0,6,3,0,3,0,10,7,0,4,0,11,5,3,3,6,7.067,4.326,2.741,9,3.89,0.7,0.05,0.133,2026-04-23
110379,40.578848,-74.168286,Platinum Avenue / Ring Road,,New Springville-Willowbrook-Bulls Head-Travis,Staten Island,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8,0,8,0,8,7.058,7.058,0.0,0,0.205,-0.0,-0.0,1.0,2026-04-06
26558,40.862777,-73.901063,Jerome Avenue / West Fordham Road,Jerome Avenue / West Fordham Road,University Heights (North)-Fordham,Bronx,21,17,0,5,0,5,5,0,0,0,9,6,0,3,0,17,5,5,0,5,7.051,5.602,1.449,16,6.757,0.09,0.48,0.143,2026-03-16
477397,40.648465,-74.006824,44th Street / 5th Avenue,5 Ave / 44 St,Sunset Park (West),Brooklyn,5,2,1,2,0,1,0,1,0,0,5,2,1,2,0,10,2,8,0,8,7.02,6.42,0.599,4,1.843,-0.0,-0.0,0.0,2025-12-21
234700,40.710755,-73.792936,Hillside Avenue / Home Lawn Street,Hillside Ave / 169 St,Jamaica Estates-Holliswood,Queens,6,4,1,1,0,3,1,1,1,0,4,2,1,1,0,12,1,9,1,10,6.972,6.398,0.575,3,1.433,-0.0,-0.0,0.167,2025-11-11
200120,40.754842,-73.984118,6th Avenue / West 42nd Street,West 42 Street / Avenue Of The Americas,Midtown-Times Square,Manhattan,20,13,0,7,0,6,2,0,4,0,9,4,0,5,0,13,7,2,4,6,6.961,3.532,3.428,14,5.938,0.26,0.21,0.45,2026-05-10
224917,40.80438,-73.937425,Lexington Avenue / East 125th Street,E 125 St / Lexington Ave,East Harlem (North),Manhattan,12,9,1,2,0,6,5,0,1,0,8,6,0,2,0,17,2,5,1,6,6.959,5.749,1.21,6,2.662,1.27,-0.0,0.25,2026-05-19
357202,40.798308,-73.936821,2nd Avenue / East 118th Street,E 118 St / 2 Ave,East Harlem (North),Manhattan,6,2,1,3,0,3,1,1,1,0,4,2,1,1,0,10,3,9,1,10,6.943,6.101,0.842,3,1.433,-0.0,-0.0,0.167,2025-10-19
394626,40.791572,-73.944675,East 106th Street / 3rd Avenue,E 106 St / 3 Ave,East Harlem (South),Manhattan,16,8,0,9,0,6,2,0,4,0,11,4,0,7,0,8,9,2,4,6,6.939,2.798,4.142,10,4.3,0.58,0.07,0.188,2026-06-09
163963,40.752289,-73.989688,West 36th Street / 7th Avenue,W 36 St / 7 Ave,Midtown-Times Square,Manhattan,10,6,1,4,0,4,2,0,3,0,7,5,0,3,0,14,4,2,3,5,6.926,4.695,2.231,6,2.662,0.56,-0.0,0.2,2026-04-18
174652,40.597093,-73.995225,Bath Avenue / 23rd Avenue,23 Avenue / Bath Avenue,Gravesend (West),Brooklyn,3,2,1,0,0,1,0,1,0,0,2,1,1,0,0,10,0,8,0,8,6.912,6.912,0.0,2,1.024,-0.0,-0.0,0.0,2026-02-05
36399,40.910194,-73.896632,Broadway / West 262nd Street,Broadway / W 262 St,Riverdale-Spuyten Duyvil,Bronx,3,2,1,0,0,1,0,1,0,0,3,2,1,0,0,10,0,8,0,8,6.881,6.881,0.0,2,1.024,-0.0,-0.0,0.333,2026-01-29
591258,40.746553,-73.826183,Main Street / Booth Memorial Avenue,Main St / Booth Memorial Ave,Queensboro Hill,Queens,14,11,0,3,0,6,5,0,1,0,11,9,0,2,0,11,3,5,1,6,6.829,5.465,1.364,8,3.481,0.85,0.03,0.214,2026-05-10
342368,40.757342,-73.986012,7th Avenue / West 44th Street,W 44 St / 7 Ave,Midtown-Times Square,Manhattan,11,7,0,6,0,7,4,0,4,0,8,5,0,4,0,7,6,4,4,8,6.776,3.815,2.962,4,1.843,2.53,-0.0,0.455,2026-04-26
180038,40.73,-73.82353,Jewel Avenue / Main Street,Jewel Ave / Main St,Kew Gardens Hills,Queens,12,11,0,2,0,5,5,0,1,0,9,8,0,2,0,11,2,5,1,6,6.774,5.855,0.919,7,3.071,0.71,-0.0,0.167,2026-04-29
390012,40.879109,-73.843241,East 222nd Street / Boston Road,Boston Road / East 222 Street,Eastchester-Edenwald-Baychester,Bronx,4,3,1,0,0,2,1,1,0,0,3,2,1,0,0,11,0,9,0,9,6.762,6.762,0.0,2,1.024,-0.0,-0.0,0.5,2025-12-06
241433,40.701668,-73.961446,Williamsburg Street West / Wythe Avenue,Williamsburg St W / Wythe Ave,South Williamsburg,Brooklyn,3,1,1,1,0,2,1,1,0,0,2,1,1,0,0,9,1,9,0,9,6.745,6.567,0.177,1,0.614,-0.0,-0.0,0.667,2026-05-01
11934,40.631037,-73.98551,16th Avenue / 49th Street,16 Ave / 49 St,Borough Park,Brooklyn,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,8,0,8,8,6.718,0.0,6.718,0,0.205,-0.0,-0.0,0.0,2026-03-11
1088,40.759274,-73.980883,West 49th Street / 6th Avenue,West 49 Street / Avenue Of The Americas,Midtown-Times Square,Manhattan,14,6,0,9,0,6,3,0,3,0,7,3,0,5,0,6,9,3,3,6,6.703,2.738,3.964,8,3.481,0.85,0.03,0.357,2026-06-09
59128,40.696144,-73.8338,89th Avenue / 114th Street,114 Street / 89 Avenue,Richmond Hill,Queens,4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,11,0,9,0,9,6.703,6.703,0.0,2,1.024,-0.0,-0.0,0.0,2025-12-13
171264,40.759561,-73.830136,Roosevelt Avenue / Main Street,Main St / Roosevelt Ave,Flushing-Willets Point,Queens,12,10,0,2,0,8,6,0,2,0,10,8,0,2,0,10,2,6,2,8,6.663,5.515,1.148,4,1.843,3.19,-0.0,0.167,2026-03-22
455290,40.664752,-73.894042,Livonia Avenue / Pennsylvania Avenue,Pennsylvania Ave / Livonia Ave,East New York-New Lots,Brooklyn,13,10,0,3,0,7,5,0,2,0,12,9,0,3,0,10,3,5,2,7,6.655,4.764,1.891,6,2.662,1.72,-0.0,0.154,2026-04-29
351282,40.751439,-73.976055,East 42nd Street / Lexington Avenue,E 42 St / Lexington Ave,Murray Hill-Kips Bay,Manhattan,12,15,0,5,0,5,3,0,2,0,9,6,0,3,0,15,5,3,2,5,6.646,4.479,2.167,7,3.071,0.71,-0.0,0.25,2026-04-15
227349,40.72721,-73.907412,Maurice Avenue / Borden Avenue,Borden Ave / Maurice Ave,Maspeth,Queens,5,3,1,1,0,1,0,1,0,0,4,2,1,1,0,11,1,8,0,8,6.639,6.162,0.477,4,1.843,-0.0,-0.0,0.0,2025-10-16
5617,40.801112,-73.959682,West 110th Street / Manhattan Avenue,Cathedral Pkwy / Manhattan Ave,Upper West Side-Manhattan Valley,Manhattan,11,8,1,4,0,1,1,0,0,0,7,6,1,2,0,16,4,1,0,1,6.63,5.391,1.238,10,4.3,-0.0,1.14,0.273,2026-01-12
4545,40.733298,-73.987187,3rd Avenue / East 14th Street,E 14 St / 3 Ave,Gramercy,Manhattan,14,8,0,6,0,7,4,0,3,0,11,6,0,5,0,8,6,4,3,7,6.626,3.968,2.658,7,3.071,1.43,-0.0,0.286,2026-04-08
1093,40.820448,-73.93625,Malcolm X Boulevard / West 145th Street,W 145 St / Lenox Ave,Harlem (North),Manhattan,19,12,0,8,0,4,3,0,1,0,10,6,0,4,0,12,8,3,1,4,6.606,4.618,1.989,15,6.347,0.06,0.62,0.211,2026-03-16
359728,40.683716,-73.967948,Vanderbilt Avenue / Fulton Street,Vanderbilt Ave / Fulton St,Clinton Hill,Brooklyn,19,8,0,11,0,3,1,0,2,0,12,5,0,7,0,8,11,1,2,3,6.601,3.113,3.488,16,6.757,-0.0,1.02,0.158,2025-12-12
205263,40.655637,-73.95986,Parkside Avenue / Flatbush Avenue,Flatbush Ave / Parkside Ave,Prospect Lefferts Gardens-Wingate,Brooklyn,14,12,0,2,0,7,6,0,1,0,12,10,0,2,0,12,2,6,1,7,6.588,5.496,1.091,7,3.071,1.43,-0.0,0.429,2026-01-13
247858,40.868283,-73.901062,University Avenue / West Kingsbridge Road,West Kingsbridge Road / University Avenue,University Heights (North)-Fordham,Bronx,8,6,1,2,0,2,2,0,0,0,4,2,1,1,0,14,2,2,0,2,6.546,5.968,0.578,6,2.662,-0.0,-0.0,0.125,2026-04-28
12172,40.703215,-73.946243,Broadway / Wallabout Street,Broadway / Moore Street,East Williamsburg,Brooklyn,13,11,0,2,0,5,4,0,1,0,11,9,0,2,0,11,2,4,1,5,6.546,5.565,0.981,8,3.481,0.57,0.07,0.0,2026-05-25
38645,40.854586,-73.901882,East 181st Street / Grand Concourse,Grand Conc / E 181 St,Mount Hope,Bronx,5,3,1,1,0,1,0,1,0,0,3,2,1,0,0,11,1,8,0,8,6.54,6.397,0.144,4,1.843,-0.0,-0.0,0.8,2025-11-23
163383,40.74608,-73.974939,East 36th Street / 2nd Avenue,2 Ave / E 36 St,Murray Hill-Kips Bay,Manhattan,11,3,0,9,0,7,2,0,5,0,8,2,0,7,0,3,9,2,5,7,6.537,1.632,4.905,4,1.843,2.53,-0.0,0.091,2026-05-02
358813,40.747294,-73.974055,2nd Avenue / East 38th Street,E 38 St / 2 Ave,Murray Hill-Kips Bay,Manhattan,16,10,0,7,0,4,2,0,2,0,11,5,0,6,0,10,7,2,2,4,6.536,3.169,3.367,12,5.119,0.12,0.38,0.188,2026-05-24
349459,40.632069,-73.918607,Flatlands Avenue / Ralph Avenue,Flatlands Avenue / Ralph Avenue,Flatlands,Brooklyn,15,15,0,1,0,6,6,0,1,0,9,9,0,1,0,15,1,6,1,7,6.47,5.838,0.632,9,3.89,0.7,0.05,0.267,2026-06-01
8505,40.698131,-73.977534,Flushing Avenue / North Elliott Place,Flushing Ave / N Elliott Pl,Brooklyn Navy Yard,Brooklyn,2,0,1,3,0,1,0,1,2,0,1,0,1,2,0,8,3,8,2,10,6.454,4.997,1.457,1,0.614,-0.0,-0.0,0.0,2025-10-06
231066,40.592853,-73.796157,Beach 67th Street / Beach Channel Drive,Beach Channel Dr / Beach 67 St,Rockaway Beach-Arverne-Edgemere,Queens,3,2,0,0,1,1,0,0,0,1,3,2,0,0,1,2,8,0,8,8,6.438,0.688,5.75,2,1.024,-0.0,-0.0,0.0,2025-12-19
389541,40.744186,-73.991871,West 25th Street / 6th Avenue,W 25 St / Avenue Of The Americas,Chelsea-Hudson Yards,Manhattan,16,8,0,8,0,6,3,0,3,0,10,5,0,5,0,8,8,3,3,6,6.426,3.194,3.232,10,4.3,0.58,0.07,0.25,2026-04-14
238886,40.616046,-73.944827,Kings Highway / Nostrand Avenue,Kings Highway / Nostrand Avenue,Marine Park-Mill Basin-Bergen Beach,Brooklyn,11,12,0,3,0,4,5,0,0,0,6,8,0,2,0,12,3,5,0,5,6.408,5.742,0.666,7,3.071,0.43,-0.0,0.091,2026-04-24
22028,40.578471,-73.989452,West 22nd Street / Neptune Avenue,Neptune Ave / W 22 St,Coney Island-Sea Gate,Brooklyn,10,9,0,1,0,7,6,0,1,0,10,9,0,1,0,9,1,6,1,7,6.333,5.726,0.607,3,1.433,3.15,-0.0,0.1,2026-05-28
241891,40.707754,-73.946656,Meserole Street / Leonard Street,Meserole St / Leonard St,East Williamsburg,Brooklyn,3,1,0,2,1,2,0,0,2,1,3,1,0,2,1,1,10,0,10,10,6.308,0.306,6.002,1,0.614,-0.0,-0.0,0.667,2025-09-27
283442,40.865468,-73.865402,Holland Avenue / Allerton Avenue,Holland Ave / Allerton Ave,Allerton,Bronx,3,2,1,0,0,2,1,1,0,0,3,2,1,0,0,10,0,9,0,9,6.295,6.295,0.0,1,0.614,-0.0,-0.0,0.333,2025-11-13
382911,40.750294,-73.994845,West 31st Street / 8th Avenue,West 31 Street / 8 Avenue,Chelsea-Hudson Yards,Manhattan,16,12,0,4,0,5,3,0,2,0,9,7,0,2,0,12,4,3,2,5,6.293,4.372,1.921,11,4.709,0.29,0.18,0.125,2026-04-17
350870,40.62658,-73.970924,Avenue I / Ocean Parkway,Ocean Pkwy / Avenue I,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,16,9,0,7,0,5,4,0,1,0,10,6,0,4,0,9,7,4,1,5,6.29,4.077,2.213,11,4.709,0.29,0.18,0.125,2026-03-05
565945,40.813097,-73.898267,Leggett Avenue / Bruckner Boulevard Shared-Use Path,Leggett Ave / Bruckner Blvd,Hunts Point,Bronx,6,2,0,3,1,1,0,0,0,1,4,2,0,1,1,2,11,0,8,8,6.27,0.903,5.367,5,2.252,-0.0,-0.0,0.333,2025-08-26
290139,40.885693,-73.861636,White Plains Road / East 222nd Street,E 222 St / White Plains Rd,Williamsbridge-Olinville,Bronx,14,12,0,2,0,6,5,0,1,0,8,7,0,1,0,12,2,5,1,6,6.262,5.162,1.1,8,3.481,0.85,0.03,0.214,2026-04-02
205440,40.737889,-73.980912,2nd Avenue / East 23rd Street,E 23 St / 2 Ave,Gramercy,Manhattan,13,4,0,10,0,5,0,0,6,0,9,2,0,8,0,4,10,0,6,6,6.253,0.844,5.409,8,3.481,0.57,0.07,0.077,2026-06-03
3305,40.786497,-73.972181,West 86th Street / Columbus Avenue,W 86 St / Columbus Ave,Upper West Side (Central),Manhattan,3,1,1,1,0,2,0,1,1,0,3,1,1,1,0,9,1,8,1,9,6.252,5.546,0.707,1,0.614,-0.0,-0.0,0.667,2025-12-10
187417,40.69772,-73.967737,Flushing Avenue / Washington Avenue,Flushing Ave / Washington Ave,Brooklyn Navy Yard,Brooklyn,11,1,0,11,0,6,0,0,6,0,8,1,0,8,0,1,11,0,6,6,6.228,0.31,5.918,5,2.252,1.56,-0.0,0.182,2026-06-02
225674,40.748454,-73.984546,5th Avenue / East 34th Street,W 34 St / 5 Ave,Midtown South-Flatiron-Union Square,Manhattan,11,5,0,6,0,6,3,0,3,0,9,4,0,5,0,5,6,3,3,6,6.197,2.932,3.265,5,2.252,1.56,-0.0,0.182,2026-05-18
22843,40.638578,-73.90413,Avenue J / Remsen Avenue,Remsen Ave / Avenue J,Canarsie,Brooklyn,11,10,0,1,0,7,6,0,1,0,9,8,0,1,0,10,1,6,1,7,6.153,5.573,0.58,4,1.843,2.53,-0.0,0.0,2026-04-24
280291,40.691216,-73.813532,133rd Street / 103rd Avenue,Liberty Avenue / 133 Street,South Richmond Hill,Queens,4,2,0,1,1,1,0,0,0,1,2,1,0,0,1,2,9,0,8,8,6.149,0.599,5.55,3,1.433,-0.0,-0.0,0.0,2025-11-18
258900,40.696242,-73.988646,Tillary Street / Brooklyn Bridge Boulevard,Adams Street / Tillary Street,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,16,5,0,13,0,5,3,0,2,0,10,3,0,7,0,5,13,3,2,5,6.148,2.564,3.585,11,4.709,0.29,0.18,0.125,2026-03-05
5424,40.731129,-74.004226,Morton Street / 7th Avenue South,7 Avenue South / Morton Street,West Village,Manhattan,4,0,1,3,0,1,0,1,0,0,3,0,1,2,0,8,3,8,0,8,6.135,5.3,0.835,3,1.433,-0.0,-0.0,0.0,2025-11-06
40574,40.831768,-73.908024,Park Avenue / East 168th Street,East 168 Street / Park Avenue,Claremont Village-Claremont (East),Bronx,7,4,1,4,0,2,1,0,1,0,5,1,1,3,0,12,4,1,1,2,6.132,4.382,1.75,5,2.252,-0.0,-0.0,0.143,2026-04-04
394323,40.810767,-73.95259,West 125th Street / Saint Nicholas Avenue,W 125 St / St Nicholas Ave,Morningside Heights,Manhattan,17,10,0,7,0,4,2,0,2,0,10,6,0,4,0,10,7,2,2,4,6.118,3.415,2.702,13,5.528,0.1,0.45,0.118,2026-01-26
2657,40.815997,-73.93939,Malcolm X Boulevard / West 138th Street,W 138 St / Lenox Ave,Harlem (North),Manhattan,5,4,0,0,1,4,4,0,0,0,5,4,0,0,1,4,8,4,0,4,6.116,3.006,3.109,1,0.614,2.44,-0.0,0.2,2026-05-06
277535,40.760615,-73.805849,160th Street / Sanford Avenue,Sanford Ave / 160 St,East Flushing,Queens,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,8,0,8,8,6.11,0.0,6.11,0,0.205,-0.0,-0.0,0.0,2026-01-20
382572,40.820252,-73.890723,Hunts Point Avenue / Bruckner Boulevard,Hunts Point Ave / Bruckner Blvd,Hunts Point,Bronx,13,14,0,1,0,5,7,0,0,0,6,8,0,0,0,14,1,7,0,7,6.1,5.978,0.122,8,3.481,0.57,0.07,0.385,2026-05-17
359212,40.762294,-73.986101,8th Avenue / West 50th Street,W 50 St / 8 Ave,Hell's Kitchen,Manhattan,15,12,0,4,0,4,3,0,1,0,11,10,0,2,0,12,4,3,1,4,6.09,4.902,1.189,11,4.709,0.16,0.31,0.133,2026-02-04
163376,40.762874,-73.967719,East 60th Street / Lexington Avenue,E 60 St / Lexington Ave,Upper East Side-Carnegie Hill,Manhattan,11,8,0,3,0,7,5,0,2,0,8,6,0,2,0,8,3,5,2,7,6.089,4.568,1.521,4,1.843,2.53,-0.0,0.091,2026-06-06
457753,40.82483,-73.867637,Rosedale Avenue / Bruckner Boulevard,Bruckner Blvd / Rosedale Ave,Soundview-Clason Point,Bronx,2,0,0,2,1,2,0,0,2,1,2,0,0,2,1,0,10,0,10,10,6.088,0.0,6.088,0,0.205,-0.0,-0.0,0.0,2025-10-01
212501,40.73005,-73.862337,Queens Boulevard / 63rd Drive,Queens Boulevard / 63 Road,Rego Park,Queens,9,8,0,0,1,2,2,0,0,0,5,4,0,0,1,8,8,2,0,2,6.034,2.622,3.412,7,3.071,-0.0,-0.0,0.111,2025-11-14
154551,40.750907,-73.998156,West 30th Street / 9th Avenue,W 30 St / 9 Ave,Chelsea-Hudson Yards,Manhattan,13,4,0,9,0,5,2,0,3,0,10,2,0,8,0,4,9,2,3,5,6.004,1.559,4.444,8,3.481,0.57,0.07,0.077,2026-04-02
204897,40.825585,-73.918459,East 161st Street / Concourse Village East,E 161 St / Concourse Vlg E,Concourse-Concourse Village,Bronx,14,7,0,7,0,4,1,0,3,0,9,4,0,5,0,7,7,1,3,4,5.995,2.354,3.641,10,4.3,0.21,0.24,0.214,2026-04-25
2170,40.773027,-73.95218,East 80th Street / 1st Avenue,E 80 St / 1 Ave,Upper East Side-Yorkville,Manhattan,2,1,1,0,0,1,0,1,0,0,2,1,1,0,0,9,0,8,0,8,5.981,5.981,0.0,1,0.614,-0.0,-0.0,0.0,2025-12-02
236476,40.66753,-73.780685,North Conduit Avenue / Rockaway Boulevard,Rockaway Boulevard / North Conduit Avenue,Springfield Gardens (North)-Rochdale Village,Queens,10,7,1,2,0,1,1,0,0,0,6,5,1,0,0,15,2,1,0,1,5.976,5.679,0.297,9,3.89,-0.0,1.0,0.3,2026-06-09
90052,40.547835,-74.220359,Veterans Road East / Bloomingdale Road,Lucille Avenue / Bloomingdale Road,Arden Heights-Rossville,Staten Island,3,3,1,0,0,1,0,1,0,0,2,2,1,0,0,11,0,8,0,8,5.948,5.948,0.0,2,1.024,-0.0,-0.0,0.667,2025-10-01
247474,40.809103,-73.922868,East 138th Street / Willis Avenue,E 138 St / Willis Ave,Mott Haven-Port Morris,Bronx,13,8,0,6,0,5,4,0,2,0,6,4,0,3,0,8,6,4,2,6,5.945,3.484,2.461,8,3.481,0.57,0.07,0.538,2026-03-10
456815,40.874672,-73.90979,Broadway / West 225th Street,Broadway / W 225 St,Kingsbridge-Marble Hill,Bronx,11,11,0,1,0,4,4,0,1,0,7,7,0,1,0,11,1,4,1,5,5.944,5.017,0.927,7,3.071,0.43,-0.0,0.455,2026-05-02
202280,40.876944,-73.90335,Albany Crescent / Bailey Avenue,Bailey Ave / Albany Cres,Kingsbridge Heights-Van Cortlandt Village,Bronx,11,8,0,3,0,6,5,0,1,0,8,5,0,3,0,8,3,5,1,6,5.908,4.47,1.438,5,2.252,1.56,-0.0,0.273,2026-06-09
411346,40.753503,-73.988798,West 38th Street / 7th Avenue,W 38 St / 7 Ave,Midtown-Times Square,Manhattan,12,4,0,8,0,6,1,0,5,0,9,1,0,8,0,4,8,1,5,6,5.882,1.287,4.594,6,2.662,1.27,-0.0,0.333,2026-04-28
247443,40.598734,-73.957333,East 14th Street / Avenue U,E 14 St / Avenue U,Madison,Brooklyn,6,3,1,2,0,3,2,1,0,0,4,2,1,1,0,11,2,10,0,10,5.876,5.519,0.356,3,1.433,-0.0,-0.0,0.0,2025-10-22
7275,40.62831,-73.980995,49th Street / 18th Avenue,18 Ave / 49 St,Borough Park,Brooklyn,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,9,0,9,0,9,5.872,5.872,0.0,0,0.205,-0.0,-0.0,0.0,2025-10-29
155133,40.693492,-73.979162,Myrtle Avenue / Ashland Place,Myrtle Ave / Ashland Pl,Fort Greene,Brooklyn,12,3,0,10,0,5,0,0,5,0,10,1,0,9,0,3,10,0,5,5,5.857,0.77,5.086,7,3.071,0.71,-0.0,0.167,2026-05-07
164156,40.751082,-73.986828,West 36th Street / 6th Avenue,W 36 St / Avenue Of The Americas,Midtown-Times Square,Manhattan,14,15,0,5,0,4,3,0,1,0,7,5,0,2,0,15,5,3,1,4,5.857,4.185,1.671,10,4.3,0.21,0.24,0.143,2026-03-10
67881,40.741871,-73.881044,Broadway / Elmhurst Avenue,Broadway / Elmhurst Ave,Elmhurst,Queens,12,5,0,7,0,6,3,0,3,0,9,4,0,5,0,5,7,3,3,6,5.847,3.133,2.714,6,2.662,1.27,-0.0,0.333,2026-06-04
149238,40.769414,-73.910264,Steinway Street / Astoria Boulevard North,Astoria Boulevard / Steinway Street,Astoria (North)-Ditmars-Steinway,Queens,14,12,1,1,0,3,3,0,0,0,7,7,0,0,0,20,1,3,0,3,5.844,5.72,0.124,11,4.709,-0.0,0.51,0.286,2026-03-03
63882,40.75233,-73.85959,38th Avenue / 108th Street,108 St / 38 Ave,North Corona,Queens,2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,1,8,1,8,9,5.84,0.64,5.2,0,0.205,-0.0,-0.0,0.5,2025-10-27
391591,40.717158,-74.012616,West Street / Chambers Street,West St / Chambers St,Tribeca-Civic Center,Manhattan,10,4,0,7,0,6,4,0,3,0,7,4,0,4,0,4,7,4,3,7,5.839,3.158,2.682,4,1.843,1.94,-0.0,0.0,2026-05-05
156879,40.842723,-73.885674,East Tremont Avenue / Southern Boulevard,E Tremont Ave / Southern Blvd,Tremont,Bronx,13,11,0,3,0,4,1,0,3,0,9,7,0,3,0,11,3,1,3,4,5.821,3.976,1.844,9,3.89,0.26,0.19,0.385,2025-11-29
166212,40.807564,-73.919229,Brook Avenue / East 138th Street,East 138 Street / Brook Avenue,Mott Haven-Port Morris,Bronx,15,7,0,8,0,4,2,0,2,0,9,4,0,5,0,7,8,2,2,4,5.816,2.982,2.834,11,4.709,0.16,0.31,0.333,2026-04-30
38480,40.847559,-73.916224,Macombs Road / West 174th Street,West 174 Street / Macombs Road,University Heights (South)-Morris Heights,Bronx,5,2,1,2,0,2,0,1,1,0,3,0,1,2,0,10,2,8,1,9,5.765,4.815,0.95,3,1.433,-0.0,-0.0,0.2,2025-10-31
120518,40.681841,-73.967559,Vanderbilt Avenue / Atlantic Avenue,Atlantic Ave / Vanderbilt Ave,Clinton Hill,Brooklyn,14,3,0,11,0,6,3,0,3,0,10,3,0,7,0,3,11,3,3,6,5.762,1.776,3.986,8,3.481,0.85,0.03,0.143,2026-03-18
